transaction_id,sender_id,receiver_id,transaction_amount,timestamp,transaction_type,label,transaction_type_encoded,transaction_amount_scaled,sender_prev_time,receiver_prev_time,sender_gap_minutes,receiver_gap_minutes,sender_gap_minutes_scaled,receiver_gap_minutes_scaled,hour,day_of_week,is_weekend,hour_sin,hour_cos,dow_sin,dow_cos,sender_out_degree,sender_in_degree,sender_out_volume,sender_in_volume,sender_avg_out_amount,sender_avg_in_amount,sender_unique_receivers,sender_unique_senders,sender_fraud_out_ratio,sender_fraud_in_ratio,sender_pagerank,sender_cycle_participation,sender_flow_imbalance,sender_tx_velocity_per_hour,sender_burst_score,sender_max_hourly_count,sender_dormancy_ratio,sender_activity_concentration,sender_near_threshold_ratio,sender_round_number_ratio,sender_amount_variance_ratio,sender_structuring_score,sender_tx_count_1h_max,sender_tx_count_6h_max,sender_tx_count_24h_max,sender_volume_1h_max,sender_volume_6h_max,sender_volume_24h_max,sender_unique_counterparties_1h_max,sender_unique_counterparties_6h_max,sender_unique_counterparties_24h_max,receiver_out_degree,receiver_in_degree,receiver_out_volume,receiver_in_volume,receiver_avg_out_amount,receiver_avg_in_amount,receiver_unique_receivers,receiver_unique_senders,receiver_fraud_out_ratio,receiver_fraud_in_ratio,receiver_pagerank,receiver_cycle_participation,receiver_flow_imbalance,receiver_tx_velocity_per_hour,receiver_burst_score,receiver_max_hourly_count,receiver_dormancy_ratio,receiver_activity_concentration,receiver_near_threshold_ratio,receiver_round_number_ratio,receiver_amount_variance_ratio,receiver_structuring_score,receiver_tx_count_1h_max,receiver_tx_count_6h_max,receiver_tx_count_24h_max,receiver_volume_1h_max,receiver_volume_6h_max,receiver_volume_24h_max,receiver_unique_counterparties_1h_max,receiver_unique_counterparties_6h_max,receiver_unique_counterparties_24h_max
T0000033,ACC_0290,ACC_0493,75.36,2025-01-01 07:09:00,payment,0,2,-0.36738095895279355,0.0,0.0,0.0,0.0,-0.7836659913141661,-0.7963016727014727,7,2,0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,13,10,1561.39,1556.79,120.10692307692308,155.679,13,10,0.0,0.0,0.0014285080697594417,305,0.0014752195190737493,0.009368826249007109,1.0,1,0.9906275468622657,0.0,0.0,0.0,0.5700748546221102,0.11401497092442203,1,2,3,440.43,440.43,440.43,1,2,3,8,13,855.61,1631.96,106.95125,125.53538461538461,8,13,0.0,0.0,0.001862375205681723,426,-0.3120917200307445,0.00984713495263997,1.0,1,0.9901500938086304,0.0,0.0,0.0,0.5799956249551197,0.11599912499102394,1,2,2,477.8,477.8,477.8,1,2,2
T0000047,ACC_0373,ACC_0367,30.13,2025-01-01 07:50:00,withdrawal,0,4,-0.5548643756884537,0.0,0.0,0.0,0.0,-0.7836659913141661,-0.7963016727014727,7,2,0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,10,9,2367.2400000000002,762.11,236.72400000000002,84.67888888888889,9,9,0.0,0.0,0.0014140659143926225,295,0.5129276047725153,0.009729535969411705,1.0,1,0.9902663934426229,0.0,0.0,0.0,0.4802746266603465,0.0960549253320693,1,3,3,903.82,903.82,903.82,1,3,3,6,10,572.86,757.9,95.47666666666667,75.78999999999999,6,10,0.0,0.0,0.001297421368766656,251,-0.1390483633402037,0.009847163811672992,1.0,1,0.9901477832512315,0.0,0.0,0.0,0.6099383973596385,0.1219876794719277,2,3,3,223.57,292.86,292.86,2,3,3
T0000031,ACC_0020,ACC_0392,119.76,2025-01-01 08:16:00,transfer,0,3,-0.18333798519503738,0.0,0.0,0.0,0.0,-0.7836659913141661,-0.7963016727014727,8,2,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,11,8,1559.9,964.0,141.8090909090909,120.5,11,8,0.09090909090909091,0.125,0.0014466372273861682,696,0.23610285668910774,0.00992478061011283,1.894736842105263,2,0.9905956112852664,0.04970760233918132,0.0,0.0,0.6030964617532211,0.12061929235064422,2,2,2,619.15,619.15,619.15,2,2,2,14,8,1294.5900000000001,581.59,92.4707142857143,72.69875,14,8,0.0,0.0,0.0010749543346902622,492,0.3800275026896139,0.010172626387176326,1.0,1,0.9898242368177613,0.0,0.0,0.0,0.6178230423220316,0.12356460846440631,1,2,2,237.29,332.25,332.25,1,2,2
T0000083,ACC_0475,ACC_0307,161.52,2025-01-01 08:18:00,payment,0,2,-0.010238107174228891,0.0,0.0,0.0,0.0,-0.7836659913141661,-0.7963016727014727,8,2,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,13,19,3128.1099999999997,4412.020000000001,240.62384615384613,232.21157894736848,11,15,0.23076923076923078,0.2631578947368421,0.0028297033548341927,531,-0.17027690503987314,0.014701153121697985,3.5,4,0.9871323529411765,0.11830357142857142,0.0,0.0,0.396147063377248,0.0792294126754496,4,4,4,3430.09,3430.09,3430.09,3,3,3,16,15,3300.95,2935.13,206.309375,195.67533333333333,11,8,0.375,0.6,0.003703751694094236,436,0.05866185167595879,0.015336032255138807,2.225806451612903,3,0.9886194952993568,0.2019635343618513,0.0,0.0,0.5435337977130608,0.10870675954261216,3,3,6,1306.63,1306.63,1570.92,3,3,4
T0000066,ACC_0456,ACC_0460,80.88,2025-01-01 08:48:00,transfer,0,3,-0.34449994059372113,0.0,0.0,0.0,0.0,-0.7836659913141661,-0.7963016727014727,8,2,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,13,13,1905.7099999999998,1581.2199999999998,146.59307692307692,121.63230769230768,13,13,0.0,0.0,0.001930299016466344,711,0.09305893723105124,0.012327435656317415,1.0,1,0.9876718824087245,0.0,0.0,0.0,0.6451397932199517,0.12902795864399036,1,2,3,637.01,951.86,951.86,1,2,3,11,13,1151.73,1474.9299999999998,104.70272727272727,113.45615384615384,11,13,0.0,0.0,0.0017771529566088567,424,-0.12304599757820554,0.01040161802947125,1.0,1,0.9895968790637191,0.0,0.0,0.0,0.6236666387548794,0.12473332775097588,1,2,3,241.5,301.93,357.75,1,2,3
T0000028,ACC_0360,ACC_0152,28.31,2025-01-01 08:52:00,transfer,0,3,-0.562408479567713,0.0,0.0,0.0,0.0,-0.7836659913141661,-0.7963016727014727,8,2,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,11,7,1314.64,976.98,119.51272727272728,139.56857142857143,11,7,0.0,0.0,0.0010041241166975554,214,0.14734554594501997,0.011421078234385906,1.0,1,0.9885786802030457,0.0,0.0,0.0,0.5008719122858301,0.10017438245716602,1,1,2,472.5,472.5,521.22,1,1,2,9,5,883.37,629.0300000000001,98.15222222222222,125.80600000000001,9,5,0.0,0.0,0.0007204931205356825,261,0.16816979634905993,0.0073998379083124845,1.0,1,0.9925965097831835,0.0,0.0,0.0,0.5996500423385984,0.11993000846771969,1,1,1,305.97,305.97,305.97,1,1,1
T0000041,ACC_0070,ACC_0277,176.05,2025-01-01 08:53:00,deposit,0,1,0.04999037049919896,0.0,2025-01-01 00:20:00,0.0,513.0,-0.7836659913141661,-0.7546597863677619,8,2,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,12,11,1203.22,1145.58,100.26833333333333,104.14363636363636,12,11,0.0,0.0,0.0016517910788694445,687,0.024540190735590384,0.010162302276944828,1.0,1,0.9898365002209456,0.0,0.0,0.0,0.6629500987441258,0.13259001974882517,1,2,3,288.31,288.31,349.31,1,2,3,15,12,1659.67,1449.76,110.64466666666667,120.81333333333333,15,12,0.0,0.0,0.002114088357030628,788,0.0675075496149857,0.017405131290558255,1.0,1,0.9825918762088974,0.0,0.0,0.0,0.5552365105251529,0.11104730210503058,1,2,3,297.66,473.71000000000004,560.2,1,2,3
T0000034,ACC_0479,ACC_0075,176.0,2025-01-01 09:04:00,payment,0,2,0.04978311489812036,0.0,0.0,0.0,0.0,-0.7836659913141661,-0.7963016727014727,9,2,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,18,20,4031.97,3905.3799999999997,223.99833333333333,195.26899999999998,14,14,0.2222222222222222,0.3,0.004115770985026614,1037,0.015948647848443204,0.02022280564819414,2.6052631578947367,3,0.9824374667376264,0.11802232854864436,0.0,0.0,0.5038832687347429,0.10077665374694858,3,3,4,2048.08,2048.08,2048.08,2,2,3,6,10,821.35,1437.06,136.89166666666668,143.706,6,9,0.16666666666666666,0.2,0.0015793320589137187,416,-0.27262985905892806,0.008689355539464157,1.75,2,0.9923954372623575,0.10714285714285714,0.0,0.0,0.5524054052406966,0.11048108104813932,3,3,3,875.0799999999999,875.0799999999999,875.0799999999999,3,3,3
T0000025,ACC_0454,ACC_0182,254.52,2025-01-01 09:10:00,transfer,0,3,0.3752573108318819,0.0,0.0,0.0,0.0,-0.7836659913141661,-0.7963016727014727,9,2,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,14,10,1457.4899999999996,1260.5,104.10642857142854,126.05,14,10,0.0,0.0,0.0013811562216257877,517,0.07247635200985832,0.00971338761138355,1.0,1,0.9902834008097166,0.0,0.0,0.0,0.5773838512447257,0.11547677024894515,2,2,3,300.87,300.87,324.08,2,2,3,2,11,178.78,1135.58,89.39,103.23454545454545,2,10,0.0,0.0,0.0014091182545606308,280,-0.7279588544939899,0.013343141112270559,1.0,1,0.9866529774127311,0.0,0.0,0.0,0.6412482066254485,0.1282496413250897,1,2,3,266.36,266.36,376.85,1,2,3
T0000035,ACC_0137,ACC_0243,40.79,2025-01-01 09:20:00,withdrawal,0,4,-0.5106774815385059,0.0,0.0,0.0,0.0,-0.7836659913141661,-0.7963016727014727,9,2,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,10,9,1888.54,949.5999999999999,188.85399999999998,105.5111111111111,10,9,0.0,0.0,0.0010314588630968558,542,0.33082934597894814,0.00922748170692223,1.0,1,0.9907722195240408,0.0,0.0,0.0,0.48446744620766363,0.09689348924153274,1,3,3,729.18,865.7599999999999,865.7599999999999,1,3,3,10,14,1679.87,1832.72,167.987,130.90857142857143,10,13,0.0,0.0,0.0015704928085970892,642,-0.04351489926224381,0.01299638989169675,1.0,1,0.9869989165763814,0.0,0.0,0.0,0.5002686360591106,0.10005372721182214,1,2,2,622.81,914.49,914.49,1,2,2
T0000070,ACC_0021,ACC_0267,480.36,2025-01-01 09:20:00,transfer,0,3,1.3113894097834955,0.0,0.0,0.0,0.0,-0.7836659913141661,-0.7963016727014727,9,2,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,12,10,2449.55,1382.3300000000002,204.1291666666667,138.233,12,10,0.0,0.0,0.001478856556483049,717,0.278510809314805,0.011741682974559686,1.0,1,0.98825413774693,0.0,0.0,0.0,0.515904648582872,0.1031809297165744,1,2,2,650.31,650.31,650.31,1,2,2,10,9,1605.6600000000003,1417.2,160.56600000000003,157.46666666666667,10,9,0.0,0.0,0.0014920286839002624,474,0.06234493162084145,0.013214020771513355,1.0,1,0.9867780097425192,0.0,0.0,0.0,0.5457273527837686,0.10914547055675372,1,1,3,506.33,506.33,506.33,1,1,3
T0000026,ACC_0389,ACC_0131,76.37,2025-01-01 09:32:00,cash_out,0,0,-0.3631943958110067,0.0,0.0,0.0,0.0,-0.7836659913141661,-0.7963016727014727,9,2,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,47,32,12116.34,7878.52,257.79446808510636,246.20375,17,19,0.723404255319149,0.46875,0.0092823415555779,1554,0.2119454699856803,0.0389578367715953,2.6835443037974684,4,0.9738529847064628,0.2517315500358251,0.0,0.0,0.5018799532499582,0.10037599064999164,5,5,6,2774.17,2774.17,2774.17,3,5,6,12,7,2331.7999999999997,600.21,194.31666666666663,85.74428571428572,12,7,0.0,0.0,0.0013273688812754493,531,0.5905812053826877,0.00807182508213436,1.0,1,0.9919252018699533,0.0,0.0,0.0,0.49689159441579295,0.0993783188831586,1,2,2,805.61,805.61,805.61,1,2,2
T0000146,ACC_0095,ACC_0157,139.59,2025-01-01 09:44:00,withdrawal,0,4,-0.1011404138072828,0.0,0.0,0.0,0.0,-0.7836659913141661,-0.7963016727014727,9,2,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,16,10,1825.84,1378.05,114.115,137.805,16,10,0.0,0.0,0.0014411712927023122,914,0.13976447381108664,0.013727560718057022,1.0,1,0.986272439281943,0.0,0.0,0.0,0.6114745093692358,0.12229490187384716,1,2,2,433.42,433.42,433.42,1,2,2,6,11,554.72,1712.27,92.45333333333333,155.6609090909091,6,10,0.0,0.0,0.0013980631483465498,513,-0.5106109863717502,0.009264473469091173,1.0,1,0.9907306434023991,0.0,0.0,0.0,0.6823220130969191,0.13646440261938383,1,1,2,377.13,377.13,454.14,1,1,2
T0000084,ACC_0261,ACC_0467,59.46,2025-01-01 09:48:00,withdrawal,0,4,-0.4332882400957737,0.0,0.0,0.0,0.0,-0.7836659913141661,-0.7963016727014727,9,2,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,8,8,703.51,1161.23,87.93875,145.15375,8,8,0.0,0.0,0.0011060677782348143,252,-0.24546049315054402,0.011602470359314004,1.0,1,0.9883973894126178,0.0,0.0,0.0,0.714407264361703,0.1428814528723406,1,1,2,289.64,289.64,289.64,1,1,2,10,14,1369.27,1813.45,136.927,129.53214285714287,10,13,0.0,0.0,0.0021246412535097306,521,-0.1395598733154674,0.01020408163265306,1.0,1,0.9897959183673469,0.0,0.0,0.0,0.5459683783819322,0.10919367567638645,1,1,3,431.98,431.98,491.44,1,1,3
T0000030,ACC_0292,ACC_0069,103.9,2025-01-01 10:00:00,transfer,0,3,-0.24907946185715477,0.0,0.0,0.0,0.0,-0.7836659913141661,-0.7963016727014727,10,2,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,14,10,2198.5800000000004,813.6000000000001,157.0414285714286,81.36000000000001,14,10,0.0,0.0,0.0019494499491125195,716,0.4597932394463154,0.012332673877855143,1.0,1,0.987667009249743,0.0,0.0,0.0,0.44670890976777244,0.0893417819535545,1,2,3,783.04,783.04,803.5,1,2,3,30,16,10445.86,4195.21,348.19533333333334,262.200625,15,14,0.6,0.1875,0.0042264437536166976,1556,0.4269257643051861,0.021096885151920507,2.9565217391304346,4,0.9844036697247707,0.2250639386189258,0.0,0.0,0.4832028583513497,0.09664057167026995,5,5,9,3443.8799999999997,3443.8799999999997,3540.18,3,4,4
T0000032,ACC_0051,ACC_0338,42.89,2025-01-01 10:08:00,transfer,0,3,-0.5019727462932067,0.0,0.0,0.0,0.0,-0.7836659913141661,-0.7963016727014727,10,2,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,8,12,1425.7700000000002,1369.2000000000003,178.22125000000003,114.10000000000002,8,12,0.0,0.0,0.0015447112466911311,570,0.02023993101886515,0.019774569903104607,1.0,1,0.980217606330366,0.0,0.0,0.0,0.5668139425688041,0.11336278851376083,2,2,3,478.27,478.27,575.48,2,2,3,14,15,2491.32,2099.06,177.95142857142858,139.93733333333333,14,15,0.0,0.0,0.002070632053950791,1077,0.08545262048003557,0.015416511615544097,1.862068965517241,2,0.9856459330143541,0.06385696040868459,0.0,0.0,0.48165421808983805,0.09633084361796762,2,3,4,722.48,722.48,737.99,2,3,4
T0000089,ACC_0069,ACC_0465,293.17,2025-01-01 10:23:00,transfer,0,3,0.5354658904656043,0.0,0.0,0.0,0.0,-0.7836659913141661,-0.7963016727014727,10,2,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,30,16,10445.86,4195.21,348.19533333333334,262.200625,15,14,0.6,0.1875,0.0042264437536166976,1556,0.4269257643051861,0.021096885151920507,2.9565217391304346,4,0.9844036697247707,0.2250639386189258,0.0,0.0,0.4832028583513497,0.09664057167026995,5,5,9,3443.8799999999997,3443.8799999999997,3540.18,3,4,4,11,14,1488.81,2106.6200000000003,135.34636363636363,150.47285714285718,11,13,0.0,0.0,0.002038287044105546,581,-0.17183202009169474,0.011831799143377742,1.0,1,0.9881628787878788,0.0,0.0,0.0,0.5007552184350157,0.10015104368700314,2,2,3,491.44,491.44,491.44,2,2,3
T0000063,ACC_0136,ACC_0226,37.43,2025-01-01 10:30:00,transfer,0,3,-0.5246050579309847,0.0,0.0,0.0,0.0,-0.7836659913141661,-0.7963016727014727,10,2,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,10,6,861.0799999999999,776.97,86.10799999999999,129.495,10,6,0.0,0.0,0.000755053968197521,426,0.051347638960646154,0.009268377454671841,1.0,1,0.9907300115874855,0.0,0.0,0.0,0.5897412880645349,0.11794825761290698,1,2,2,219.19,219.19,290.5,1,2,2,4,16,190.95,2208.07,47.7375,138.004375,4,16,0.0,0.0,0.0019114281945328579,251,-0.8408099974121067,0.011597900779958828,1.0,1,0.988399071925754,0.0,0.0,0.0,0.8009280297437488,0.16018560594874975,1,2,3,607.63,607.63,607.63,1,2,3
T0000029,ACC_0379,ACC_0009,91.6,2025-01-01 10:38:00,cash_out,0,0,-0.30006433972247915,0.0,0.0,0.0,0.0,-0.7836659913141661,-0.7963016727014727,10,2,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,15,12,2218.99,1246.2799999999997,147.93266666666665,103.85666666666664,15,11,0.0,0.0,0.0021367798373904184,635,0.2807025138004234,0.011755571197399261,1.9259259259259258,2,0.9886759581881533,0.03561253561253567,0.0,0.0,0.477817255256624,0.0955634510513248,2,2,3,684.02,684.02,684.02,2,2,3,6,14,322.04999999999995,2371.33,53.67499999999999,169.38071428571428,6,14,0.0,0.0,0.001782635264292408,572,-0.7608581039409186,0.012777103430652272,1.0,1,0.9872204472843451,0.0,0.0,0.0,0.6487473047381418,0.12974946094762838,1,1,2,541.42,541.42,731.26,1,1,2
T0000161,ACC_0131,ACC_0338,64.76,2025-01-01 10:44:00,transfer,0,3,-0.411319146381447,0.0,2025-01-01 10:08:00,0.0,36.0,-0.7836659913141661,-0.7933794350640193,10,2,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,12,7,2331.7999999999997,600.21,194.31666666666663,85.74428571428572,12,7,0.0,0.0,0.0013273688812754493,531,0.5905812053826877,0.00807182508213436,1.0,1,0.9919252018699533,0.0,0.0,0.0,0.49689159441579295,0.0993783188831586,1,2,2,805.61,805.61,805.61,1,2,2,14,15,2491.32,2099.06,177.95142857142858,139.93733333333333,14,15,0.0,0.0,0.002070632053950791,1077,0.08545262048003557,0.015416511615544097,1.862068965517241,2,0.9856459330143541,0.06385696040868459,0.0,0.0,0.48165421808983805,0.09633084361796762,2,3,4,722.48,722.48,737.99,2,3,4
T0000183,ACC_0208,ACC_0115,39.33,2025-01-01 12:12:00,transfer,0,3,-0.5167293450899997,0.0,0.0,0.0,0.0,-0.7836659913141661,-0.7963016727014727,12,2,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,13,9,1370.11,2118.59,105.39307692307692,235.3988888888889,13,9,0.0,0.0,0.0013410459552050786,481,-0.21454409952069678,0.011913142362051226,1.0,1,0.9880823401950163,0.0,0.0,0.0,0.6326580993496533,0.12653161986993067,1,2,3,814.73,814.73,814.73,1,2,3,12,11,2012.9099999999999,1208.55,167.74249999999998,109.86818181818181,12,11,0.0,0.0,0.001751896677795659,962,0.24968802965037687,0.009592526170913792,1.9130434782608696,2,0.9908218606591572,0.041501976284585046,0.0,0.0,0.5900523027512299,0.11801046055024599,2,2,2,457.2,457.2,717.26,2,2,2
T0000082,ACC_0367,ACC_0088,77.28,2025-01-01 12:18:00,payment,0,2,-0.35942234387137706,0.0,0.0,0.0,0.0,-0.7836659913141661,-0.7963016727014727,12,2,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,6,10,572.86,757.9,95.47666666666667,75.78999999999999,6,10,0.0,0.0,0.001297421368766656,251,-0.1390483633402037,0.009847163811672992,1.0,1,0.9901477832512315,0.0,0.0,0.0,0.6099383973596385,0.1219876794719277,2,3,3,223.57,292.86,292.86,2,3,3,13,11,1446.75,889.1700000000003,111.28846153846153,80.83363636363639,13,11,0.0,0.0,0.0016693429539669105,821,0.2386982430894948,0.010728015019221028,1.0,1,0.9892713455520786,0.0,0.0,0.0,0.46823463403121923,0.09364692680624385,1,2,4,532.51,532.51,673.37,1,2,4
T0000197,ACC_0173,ACC_0367,32.33,2025-01-01 13:08:00,transfer,0,3,-0.5457451292409973,0.0,2025-01-01 07:50:00,0.0,318.0,-0.7836659913141661,-0.7704885735706344,13,2,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,10,8,1425.0199999999998,791.11,142.50199999999998,98.88875,10,8,0.0,0.0,0.001448612990541677,744,0.28604368877147973,0.00837689837581248,1.0,1,0.9916201117318436,0.0,0.0,0.0,0.5793602958702759,0.11587205917405519,1,1,2,383.09,383.09,383.09,1,1,2,6,10,572.86,757.9,95.47666666666667,75.78999999999999,6,10,0.0,0.0,0.001297421368766656,251,-0.1390483633402037,0.009847163811672992,1.0,1,0.9901477832512315,0.0,0.0,0.0,0.6099383973596385,0.1219876794719277,2,3,3,223.57,292.86,292.86,2,3,3
T0000114,ACC_0286,ACC_0435,68.43,2025-01-01 13:18:00,withdrawal,0,4,-0.3961065852622811,2025-01-01 04:48:00,0.0,510.0,0.0,-0.7429362173366691,-0.7963016727014727,13,2,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,15,11,1184.78,1579.55,78.98533333333333,143.59545454545454,15,11,0.0,0.0,0.001458080087367588,571,-0.14280856482350945,0.014801180299249506,1.0,1,0.9851936218678815,0.0,0.0,0.0,0.6332057488700464,0.12664114977400928,1,2,3,371.09,371.09,434.27,1,2,3,13,9,1885.73,1091.1399999999999,145.05615384615385,121.23777777777777,13,9,0.0,0.0,0.0014991762364666896,454,0.2669212965286798,0.016191948185765807,1.0,1,0.9837997054491899,0.0,0.0,0.0,0.6509573377962089,0.1301914675592418,1,2,2,364.62,564.15,564.15,1,2,2
T0000117,ACC_0064,ACC_0059,212.94,2025-01-01 13:39:00,transfer,0,3,0.2029035529749562,0.0,0.0,0.0,0.0,-0.7836659913141661,-0.7963016727014727,13,2,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,16,11,1884.22,1935.32,117.76375,175.93818181818182,15,11,0.0,0.0,0.001289984866688635,1257,-0.013378574383267651,0.02374182958642319,1.0,1,0.9762532981530343,0.0,0.0,0.0,0.656720748290016,0.1313441496580032,1,2,4,457.54,457.54,774.13,1,2,4,14,12,1448.3200000000002,2361.89,103.45142857142858,196.82416666666666,14,11,0.0,0.0,0.0015291713153284658,1037,-0.23976893661966192,0.014369271864781466,1.923076923076923,2,0.986180210060807,0.03692307692307693,0.0,0.0,0.545881844343536,0.10917636886870721,2,3,4,624.11,624.11,959.01,2,3,4
T0000039,ACC_0140,ACC_0059,99.9,2025-01-01 13:39:00,payment,0,2,-0.2656599099434391,0.0,2025-01-01 13:39:00,0.0,0.0,-0.7836659913141661,-0.7963016727014727,13,2,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,18,12,6987.34,5829.61,388.18555555555554,485.8008333333333,16,10,0.16666666666666666,0.3333333333333333,0.003300137084943808,944,0.09032804216284662,0.014136384698148919,2.6,3,0.9877474081055608,0.1205128205128205,0.0,0.0,0.3933692776476155,0.0786738555295231,3,3,3,4342.98,4342.98,4342.98,3,3,3,14,12,1448.3200000000002,2361.89,103.45142857142858,196.82416666666666,14,11,0.0,0.0,0.0015291713153284658,1037,-0.23976893661966192,0.014369271864781466,1.923076923076923,2,0.986180210060807,0.03692307692307693,0.0,0.0,0.545881844343536,0.10917636886870721,2,3,4,624.11,624.11,959.01,2,3,4
T0000208,ACC_0461,ACC_0257,110.2,2025-01-01 13:52:00,payment,0,2,-0.22296525612125695,0.0,0.0,0.0,0.0,-0.7836659913141661,-0.7963016727014727,13,2,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,15,12,1893.76,1140.18,126.25066666666666,95.015,15,12,0.0,0.0,0.0018923417291303785,556,0.24838329037407336,0.01152696741141312,1.0,1,0.988471391972673,0.0,0.0,0.0,0.5793715614467735,0.1158743122893547,1,2,3,352.39,468.98,468.98,1,2,3,11,5,1203.4299999999998,926.04,109.40272727272726,185.208,11,5,0.0,0.0,0.000845770594810546,225,0.13026245967245242,0.009556042205853077,1.0,1,0.9904420549581839,0.0,0.0,0.0,0.6115035262699122,0.12230070525398246,1,2,3,312.59,312.59,436.17,1,2,3
T0000109,ACC_0425,ACC_0042,44.23,2025-01-01 14:32:00,payment,0,2,-0.4964182961843014,0.0,0.0,0.0,0.0,-0.7836659913141661,-0.7963016727014727,14,2,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,14,8,1356.52,1210.68,96.89428571428572,151.335,14,8,0.0,0.0,0.0012615737505287314,590,0.05680897475827043,0.01137793714551692,1.0,1,0.9886187273667874,0.0,0.0,0.0,0.48900897849072533,0.09780179569814507,1,3,4,433.42,433.42,433.42,1,3,4,12,25,3370.69,5636.36,280.8908333333333,225.4544,5,13,0.6666666666666666,0.52,0.005548483354134695,413,-0.2515440682573633,0.016058911610882444,2.189189189189189,3,0.98828125,0.18818818818818817,0.0,0.0,0.5888050479294444,0.11776100958588889,4,4,5,1490.22,1490.22,1490.22,2,3,3
T0000126,ACC_0247,ACC_0191,214.48,2025-01-01 14:42:00,transfer,0,3,0.20928702548817563,0.0,0.0,0.0,0.0,-0.7836659913141661,-0.7963016727014727,14,2,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,10,14,1816.1899999999998,2016.2000000000003,181.61899999999997,144.01428571428573,10,13,0.0,0.0,0.0021154437897550776,380,-0.052189364860955836,0.010888221817274467,1.9166666666666667,2,0.9895644283121597,0.03985507246376817,0.0,0.0,0.6181764599705899,0.12363529199411799,2,2,3,460.54,460.54,483.21000000000004,2,2,3,8,9,990.38,608.33,123.7975,67.59222222222223,8,9,0.0,0.0,0.0014838619675482724,446,0.23897392272370238,0.008255766895993525,1.0,1,0.9917435648372996,0.0,0.0,0.0,0.5591082320359858,0.11182164640719716,1,2,3,363.4,363.4,363.4,1,2,3
T0000112,ACC_0354,ACC_0229,58.73,2025-01-01 14:56:00,transfer,0,3,-0.43631417187152066,0.0,2025-01-01 04:12:00,0.0,644.0,-0.7836659913141661,-0.7440260882981399,14,2,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,7,9,1377.0100000000002,965.55,196.7157142857143,107.28333333333333,7,8,0.0,0.0,0.0012488680948166807,187,0.17564544771457027,0.006846481906745211,1.0,1,0.9931506849315068,0.0,0.0,0.0,0.5905658493058072,0.11811316986116145,1,2,2,405.91,405.91,405.91,1,2,2,4,16,261.65,1452.6,65.4125,90.7875,4,16,0.0,0.0,0.002270224111073658,278,-0.6947353069815094,0.011324387067549969,1.0,1,0.9886749716874292,0.0,0.0,0.0,0.6378892488035052,0.12757784976070105,1,2,3,318.42,329.56,356.39000000000004,1,2,3
